Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2606,Aluminium ores and concentrates.,1,No Quantity,,,,,137043,,111000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2702,"Lignite, whether or not agglomerated, excluding jet.",1,No Quantity,,,,,,,22000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2706,"Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.",1,No Quantity,,,,,144031,,45000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents.,1,No Quantity,,,,,,,2778000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2710,"Petroleum oils and oils obtained from bituminous minerals, other than crude; preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic con",1,No Quantity,,,,,,,1946760000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons.,1,No Quantity,,,,,,,508988000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2801,"Fluorine, chlorine, bromine and iodine.",1,No Quantity,,,,,,,444000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2804,"Hydrogen, rare gases and other non-metals.",1,No Quantity,,,,,,,7138000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2805,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury.",1,No Quantity,,,,,,,2674000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2806,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid.,1,No Quantity,,,,,321065,,1255000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2807,Sulphuric acid; oleum.,1,No Quantity,,,,,,,3576000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2811,Other inorganic acids and other inorganic oxygen compounds of non-metals.,1,No Quantity,,,,,,,18952000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2812,Halides and halide oxides of non-metals.,1,No Quantity,,,,,,,4563000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2813,Sulphides of non-metals; commercial phosphorus trisulphide.,1,No Quantity,,,,,,,2822000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2814,"Ammonia, anhydrous or in aqueous solution.",1,No Quantity,,,,,154084575,,46452000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash); peroxides of sodium or potassium.,1,No Quantity,,,,,,,37504000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2816,"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides, of strontium or barium.",1,No Quantity,,,,,181224,,260000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2818,"Artificial corundum, whether or not chemically defined; aluminium oxide; aluminium hydroxide.",1,No Quantity,,,,,8392354,,9121000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2819,Chromium oxides and hydroxides.,1,No Quantity,,,,,95226,,388000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2823,Titanium oxides.,1,No Quantity,,,,,582449,,1321000,,,4
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2825,"Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hydroxides and peroxides.",1,No Quantity,,,,,,,13717000,,,0
H3,2010,2010,2010,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,2826,"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts.",1,No Quantity,,,,,,,12350000,,,0
